22,30877276,467,SDC4P,2,,30877743
3,46783580,2665,PRSS45,2,,46786245
21,46419121,5521,LINC00162,2,,46424642
5,54824669,5701,RNF138P1,2,,54830370
21,46077848,410,KRTAP12-3,2,,46078258
11,3239173,870,MRGPRG,2,,3240043
6,134435110,3708,HMGA1P7,2,,134438818
6,86386724,1727,SNHG5,2,,86388451
11,71276608,1058,KRTAP5-10,2,,71277666
21,22114907,60519,LINC00320,2,,22175426
10,27220134,10796,LINC00202-1,2,,27230930
12,13028410,660,RPL13AP20,2,,13029070
12,27849427,1139,REP15,2,,27850566
12,113587662,9419,CCDC42B,2,,113597081
12,127215246,41562,LINC00944,2,,127256808
14,29241909,22091,LINC01551,2,,29264000
14,105057200,13897,TMEM179,2,,105071097
15,51348798,48675,TNFAIP8L3,2,,51397473
15,84867599,31321,GOLGA2P7,2,,84898920
16,855442,8419,PRR25,2,,863861
16,73160536,17810,C16orf47,2,,73178346
17,6555058,1559,C17orf100,2,,6556617
17,10616638,17008,TMEM220,2,,10633646
17,41026690,24061,LINC00671,2,,41050751
19,15870143,20655,CYP4F24P,2,,15890798
1,16068986,5306,TMEM82,2,,16074292
1,92683572,27795,C1orf146,2,,92711367
1,143717587,26932,LINC01138,2,,143744519
1,205052256,1332,TMEM81,2,,205053588
1,248285437,645,OR2M1P,2,,248286082
22,44965219,3110,LINC00207,2,,44968329
2,54480314,3095,TSPYL6,2,,54483409
2,84517805,1519,FUNDC2P2,2,,84519324
2,115901624,17296,DPP10-AS1,2,,115918920
2,132160473,5328,LINC01120,2,,132165801
3,42947657,13168,ZNF662,2,,42960825
3,51907736,1864,IQCF5,2,,51909600
3,138737872,1896,PRR23B,2,,138739768
3,146303624,20379,PLSCR5,2,,146324003
4,42112869,42026,BEND4,2,,42154895
5,135527155,1696,LOC389332,2,,135528851
6,35744370,2959,CLPSL2,2,,35747329
6,36283534,21128,C6orf222,2,,36304662
7,5111690,1164,RBAKDN,2,,5112854
8,12272029,3512,FAM90A25P,2,,12275541
8,53446596,31425,FAM150A,2,,53478021
8,71581599,66578,XKR9,2,,71648177
8,94146323,32756,C8orf87,2,,94179079
9,84558414,6595,SPATA31D3,2,,84565009
9,88420916,36878,LOC389765,2,,88457794
9,130890807,2106,PTGES2-AS1,2,,130892913
9,139654085,4880,LCN15,2,,139658965
10,126135997,2553,NKX1-2,2,,126138550
11,5152921,951,OR52A5,2,,5153872
11,5443340,1096,OR51Q1,2,,5444436
11,5565790,963,OR52H1,2,,5566753
11,5775922,1037,OR52N4,2,,5776959
11,5798863,1034,OR52N5,2,,5799897
11,5841565,966,OR52N2,2,,5842531
11,5905522,939,OR52E4,2,,5906461
11,48285412,918,OR4X1,2,,48286330
11,55606227,987,OR5D16,2,,55607214
11,55872518,939,OR8H2,2,,55873457
11,56019675,1023,OR5T3,2,,56020698
11,56229944,933,OR5M9,2,,56230877
11,56380030,948,OR5M1,2,,56380978
11,56467863,918,OR9G1,2,,56468781
11,56756388,930,OR5AK2,2,,56757318
11,59282385,945,OR4D9,2,,59283330
11,59480388,930,OR10V1,2,,59481318
11,61276271,2219,LRRC10B,2,,61278490
11,67380994,2141,DOC2GP,2,,67383135
11,94038802,2056,IZUMO1R,2,,94040858
14,20271928,24603,OR4N2,2,,20296531
14,20344426,945,OR4K2,2,,20345371
14,20665494,1038,OR11G2,2,,20666532
14,20710950,975,OR11H4,2,,20711925
15,22368477,1084,OR4M2,2,,22369561
17,37313146,9268,ARL5C,2,,37322414
19,9212944,1038,OR7G2,2,,9213982
19,37997840,36399,ZNF793,2,,38034239
19,57752052,22054,ZNF805,2,,57774106
1,48567386,80714,SKINTL,2,,48648100
1,158389717,939,OR10K2,2,,158390656
1,158686957,948,OR6K3,2,,158687905
1,248112159,939,OR2L8,2,,248113098
1,248128633,1008,OR2AK2,2,,248129641
1,248343287,1044,OR2M2,2,,248344331
1,248684947,951,OR2G6,2,,248685898
20,44350987,3348,SPINT4,2,,44354335
21,15316095,36670,ANKRD20A11P,2,,15352765
9,35817013,11731,FAM221B,2,,35828744
9,90387829,13970,CTSL3P,2,,90401799
9,125512126,936,OR1L6,2,,125513062
9,125551211,963,OR5C1,2,,125552174
9,138555167,2588,LCN9,2,,138557755
X,100224696,21124,ARL13A,2,,100245820
1,29445936,4485,TMEM200B,2,,29450421
10,1205707,4905,LINC00200,2,,1210612
10,124639148,19082,LOC399815,2,,124658230
10,129535537,3913,FOXI2,2,,129539450
11,126211611,13871,ST3GAL4-AS1,2,,126225482
12,54519854,6772,LOC400043,2,,54526626
12,110478981,26519,C12orf76,2,,110505500
12,126443233,24687,LINC00939,2,,126467920
12,128366161,17023,FLJ37505,2,,128383184
14,90921573,3676,LINC00642,2,,90925249
14,95624024,22246,DICER1-AS1,2,,95646270
15,95822518,47811,LINC01197,2,,95870329
17,18314472,3230,FLJ35934,2,,18317702
17,19030781,31367,GRAPL,2,,19062148
17,70076078,40856,SOX9-AS1,2,,70116934
17,70594179,42432,LINC00511,2,,70636611
18,6925472,4396,LINC00668,2,,6929868
18,70821292,110441,LOC400655,2,,70931733
19,21666516,19524,LINC00664,2,,21686040
19,32880955,15490,LOC400684,2,,32896445
19,35307057,16716,LOC400685,2,,35323773
19,57980953,7985,ZNF772,2,,57988938
1,12939032,6993,PRAMEF4,2,,12946025
1,45769581,1710,LINC01144,2,,45771291
20,1184097,4821,C20orf202,2,,1188918
21,40110948,34453,LINC00114,2,,40145401
22,48016791,10527,LINC00898,2,,48027318
22,50432941,18114,IL17REL,2,,50451055
2,6122109,6255,LOC400940,2,,6128364
2,45401479,80601,LINC01121,2,,45482080
2,70189394,124753,PCBP1-AS1,2,,70314147
2,197669138,5862,C2orf66,2,,197675000
3,51860898,3976,IQCF3,2,,51864874
3,108855560,13391,FLJ22763,2,,108868951
3,109128836,85178,LINC01205,2,,109214014
3,159943422,2578,C3orf80,2,,159946000
3,187896330,2266,FLJ42393,2,,187898596
3,194207868,1406,LINC00884,2,,194209274
4,189376731,146331,LINC01060,2,,189523062
6,36665627,35333,RAB44,2,,36700960
6,40312083,11662,LINC00951,2,,40323745
7,5862790,31276,ZNF815P,2,,5894066
7,44068485,11737,RASA4CP,2,,44080222
7,47694841,6405,C7orf65,2,,47701246
7,91774197,20393,LRRD1,2,,91794590
7,143947766,930,OR2A20P,2,,143948696
8,65486865,2955,LOC401463,2,,65489820
9,13406378,24950,LINC01235,2,,13431328
9,32783496,5703,TMEM215,2,,32789199
9,139921915,9319,C9orf139,2,,139931234
19,11784812,12572,ZNF833P,2,,11797384
1,248844669,936,OR14I1,2,,248845605
7,144015217,933,OR2A42,2,,144016150
19,51815101,19001,IGLON5,2,,51834102
2,28607275,10264,FLJ31356,2,,28617539
11,48366899,7100,OR4C45,2,,48373999
3,97868229,933,OR5H14,2,,97869162
12,55794312,939,OR6C65,2,,55795251
19,3607244,6684,CACTIN-AS1,2,,3613928
7,128766324,1726,LOC407835,2,,128768050
10,49218158,21500,CTGLF12P,2,,49239658
10,44340753,5317,LINC00619,2,,44346070
9,105281918,137873,LINC00587,2,,105419791
6,30201815,92096,HCG17,2,,30293911
Y,20891767,9316,TTTY9B,2,,20901083
1,85093912,6791,LINC01555,2,,85100703
22,21356210,8453,THAP7-AS1,2,,21364663
8,124996377,56646,FER1L6-AS1,2,,125053023
10,11113505,33946,CELF2-AS2,2,,11147451
11,1718424,561,KRTAP5-6,2,,1718985
11,9776316,4764,LOC440028,2,,9781080
11,31838113,70474,DKFZp686K1684,2,,31908587
11,71238312,898,KRTAP5-7,2,,71239210
11,71292900,1021,KRTAP5-11,2,,71293921
11,104963195,8963,CARD17,2,,104972158
11,129872518,2863,LINC00167,2,,129875381
12,8325149,7493,ZNF705A,2,,8332642
12,8332804,20792,FAM66C,2,,8353596
12,45408538,36344,DBX2,2,,45444882
12,54452037,63981,FLJ12825,2,,54516018
12,127354039,5197,LOC440117,2,,127359236
13,31456698,834,LINC00545,2,,31457532
9,89623365,33676,LOC440173,2,,89657041
15,90792763,9557,TTLL13,2,,90802320
16,29313607,62773,SNX29P2,2,,29376380
17,60342066,10950,TBC1D3P2,2,,60353016
19,7852369,3529,CLEC4GP1,2,,7855898
1,12884617,6647,PRAMEF11,2,,12891264
1,13359832,9104,PRAMEF6,2,,13368936
1,111030301,2579,LOC440602,2,,111032880
12,93771745,24307,NUDT4P1,2,,93796052
22,21738039,5416,RIMBP3B,2,,21743455
9,69174213,6828,LOC440896,2,,69181041
2,130783571,25133,FAR2P1,2,,130808704
3,9430528,8650,THUMPD3-AS1,2,,9439178
3,40214637,136552,EIF1B-AS1,2,,40351189
3,48658274,915,TMEM89,2,,48659189
4,144480624,1989,GUSBP5,2,,144482613
5,55290994,8481,FLJ31104,2,,55299475
7,32767561,2034,ZNRF2P1,2,,32769595
7,65111923,123874,LOC441242,2,,65235797
7,143268893,2587,CTAGE15,2,,143271480
8,7421309,10611,FAM90A7P,2,,7431920
8,7627105,1730,FAM90A10P,2,,7628835
8,75512100,158487,FLJ39080,2,,75670587
8,117950463,5776,AARD,2,,117956239
9,33504534,6630,SUGT1P1,2,,33511164
9,67926794,43499,ANKRD20A3,2,,67970293
9,43090424,43120,ANKRD20A2,2,,43133544
9,90532876,5696,SPATA31C1,2,,90538572
9,33524410,48591,ANKRD18B,2,,33573001
9,102648599,20284,STX17-AS1,2,,102668883
9,140145712,2223,C9orf173,2,,140147935
X,70917045,6211,LINC00891,2,,70923256
X,102962271,21281,GLRA4,2,,102983552
Y,24585736,1848,TTTY6B,2,,24587584
14,20215586,942,OR4Q3,2,,20216528
14,20248481,942,OR4M1,2,,20249423
15,101087956,11532,PRKXP1,2,,101099488
1,13607699,3834,PRAMEF7,2,,13611533
1,151990753,4232,NBPF18P,2,,151994985
2,95534429,78658,LOC442028,2,,95613087
3,10028576,20111,EMC3-AS1,2,,10048687
X,56763220,797,UQCRBP1,2,,56764017
19,46543005,1269,IGFL4,2,,46544274
1,152815329,1130,LCE6A,2,,152816459
8,6808247,874,DEFA8P,2,,6809121
8,6816810,873,DEFA9P,2,,6817683
X,154687145,1116,F8A2,2,,154688261
9,119160436,2449,PAPPA-AS1,2,,119162885
X,144329106,8622,SPANXN1,2,,144337728
X,142795134,8628,SPANXN2,2,,142803762
X,52825185,1203,SPANXN5,2,,52826388
X,76139697,88,MIR384,2,,76139785
11,60282885,27306,MS4A13,2,,60310191
15,26360959,10559,LINC00929,2,,26371518
5,98105321,3467,RGMB-AS1,2,,98108788
3,121286777,22692,ARGFX,2,,121309469
12,12508341,1660,LOH12CR2,2,,12510001
19,57663093,15763,DUXA,2,,57678856
X,56755717,88287,LINC01420,2,,56844004
8,119633239,105067,SAMD12-AS1,2,,119738306
7,35120898,104876,DPY19L2P1,2,,35225774
1,210404803,2663,SERTAD4-AS1,2,,210407466
12,246576,11756,LOC574538,2,,258332
6,133136445,73,SNORD101,2,,133136518
6,133137940,76,SNORD100,2,,133138016
8,135610313,2619,ZFAT-AS1,2,,135612932
8,122651585,5979,HAS2-AS1,2,,122657564
1,54638026,27720,CYB5RL,2,,54665746
8,11839829,2270,DEFB135,2,,11842099
8,11831445,663,DEFB136,2,,11832108
8,81540685,246331,ZNF704,2,,81787016
11,93454679,353,SCARNA9,2,,93455032
X,140590842,147227,SPANXA2-OT1,2,,140738069
5,40832757,80,SNORD72,2,,40832837
5,180668817,72,SNORD96A,2,,180668889
1,161653494,1548,RPL31P11,2,,161655042
8,7847936,7107,DEFB109P1B,2,,7855043
4,109093275,4311,LEF1-AS1,2,,109097586
10,1568824,30355,ADARB2-AS1,2,,1599179
11,89603605,5580,TRIM64B,2,,89609185
10,48215723,21785,AGAP9,2,,48237508
1,209602167,3725,MIR205HG,2,,209605892
11,89819117,1182,UBTFL1,2,,89820299
21,46707966,9303,LOC642852,2,,46717269
21,31120493,15832,GRIK1-AS1,2,,31136325
4,185719450,750,SLED1,2,,185720200
5,175570087,56211,LOC643201,2,,175626298
9,140657473,1751,EHMT1-IT1,2,,140659224
5,145239295,13236,GRXCR2,2,,145252531
14,21387499,836,ECRP,2,,21388335
12,93397533,373979,LOC643339,2,,93771512
1,112533189,8274,LOC643355,2,,112541463
13,114598075,26215,LINC00452,2,,114624290
11,57510985,8268,BTBD18,2,,57519253
14,21567095,4788,TMEM253,2,,21571883
6,125995498,45866,LOC643623,2,,126041364
17,7384720,1663,SLC35G6,2,,7386383
19,39399619,3179,CCER2,2,,39402798
8,63890419,7041,UG0898H09,2,,63897460
21,31653626,1650,KRTAP24-1,2,,31655276
7,62751669,12765,ZNF733P,2,,62764434
19,36279777,9034,LINC01529,2,,36288811
10,48247661,4482,FAM25C,2,,48252143
12,55001970,2276,GLYCAM1,2,,55004246
1,120140324,1590,LINC00622,2,,120141914
3,99904667,8363,TMEM30C,2,,99913030
10,112696360,653,RPL13AP6,2,,112697013
X,134124967,1536,SMIM10,2,,134126503
1,143767143,738,PPIAL4G,2,,143767881
17,15668016,987,CDRT15P2,2,,15669003
4,68857529,5628,TMPRSS11GP,2,,68863157
15,40542865,2245,C15orf56,2,,40545110
15,40643233,5401,PHGR1,2,,40648634
14,41423915,71079,LOC644919,2,,41494994
1,27650364,2652,LOC644961,2,,27653016
3,129800673,16560,ALG1L2,2,,129817233
1,9712667,1977,PIK3CD-AS1,2,,9714644
1,61714616,4574,NFIA-AS1,2,,61719190
5,132083136,6959,CCNI2,2,,132090095
7,156803550,5568,MNX1-AS1,2,,156809118
18,5748817,47083,MIR3976HG,2,,5795900
2,91963367,6786,GGT8P,2,,91970153
18,5890183,1920,TMEM200C,2,,5892103
1,13736906,10897,PRAMEF20,2,,13747803
22,21821458,2766,TMEM191C,2,,21824224
14,65877310,2025,FUT8-AS1,2,,65879335
7,5160940,23237,ZNF890P,2,,5184177
2,89065418,40691,ANKRD36BP2,2,,89106109
16,1484388,10102,CCDC154,2,,1494490
X,16185603,3913,MAGEB17,2,,16189516
1,153409470,3033,S100A7L2,2,,153412503
10,30981202,24740,SVILP1,2,,31005942
6,149914751,969,RPS18P9,2,,149915720
X,72223351,2200,PABPC1L2B,2,,72225551
X,72345875,2044,NAP1L6,2,,72347919
5,179105558,2417,CBY3,2,,179107975
22,25041132,13982,POM121L10P,2,,25055114
15,20487996,8815,CHEK2P2,2,,20496811
14,62584074,16829,LINC00643,2,,62600903
2,216476285,231974,LINC00607,2,,216708259
13,25502892,39715,TPTE2P1,2,,25542607
3,48348335,21496,SPINK8,2,,48369831
3,48955220,1598,ARIH2OS,2,,48956818
19,14192443,4164,C19orf67,2,,14196607
1,248902716,435,LYPD8,2,,248903151
5,36871462,5334,NIPBL-AS1,2,,36876796
11,49075265,5399,TRIM64C,2,,49080664
7,29685537,39217,LOC646762,2,,29724754
15,78384926,11467,SH2D7,2,,78396393
1,121260909,52777,EMBP1,2,,121313686
13,51915167,21072,SERPINE3,2,,51936239
6,53199257,3158,RPS16P5,2,,53202415
3,193675160,46288,LOC647323,2,,193721448
20,34633539,5343,LINC00657,2,,34638882
1,104112025,1983,ACTG1P4,2,,104114008
6,5085719,1736,PPP1R3G,2,,5087455
18,3594111,3266,DLGAP1-AS1,2,,3597377
11,118873670,633,RPL23AP64,2,,118874303
5,10564434,93494,ANKRD33B,2,,10657928
15,23599894,13577,GOLGA8S,2,,23613471
16,67209504,8379,KIAA0895L,2,,67217883
17,45527592,42394,MRPL45P2,2,,45569986
6,168224569,2907,MLLT4-AS1,2,,168227476
11,193079,1421,SCGB1C2,2,,194500
1,13641972,7015,PRAMEF15,2,,13648987
17,58039723,56690,TBC1D3P1-DHX40P1,2,,58096413
16,22557018,31168,LOC653786,2,,22588186
17,75084724,6344,SNHG20,2,,75091068
9,34393,1471,FAM138C,2,,35864
14,95999691,275,SCARNA13,2,,95999966
18,47340392,421,SCARNA17,2,,47340813
1,155895748,129,SCARNA4,2,,155895877
9,19063653,131,SCARNA8,2,,19063784
3,108897011,7097,LINC00488,2,,108904108
12,67606,1473,FAM138D,2,,69079
17,74557714,74,SNORD1A,2,,74557788
17,74557189,86,SNORD1B,2,,74557275
12,6548166,12517,CD27-AS1,2,,6560683
14,21860309,103,SNORD9,2,,21860412
20,47897219,90,SNORD12,2,,47897309
2,203157773,84,SNORD11,2,,203157857
11,93466393,73,SNORD5,2,,93466466
11,93464668,71,SNORD6,2,,93464739
1,76252756,78,SNORD45C,2,,76252834
20,17943352,237,SNORD17,2,,17943589
17,16342822,48,SNORD49B,2,,16342870
12,57037463,75,SNORD59B,2,,57037538
19,48259109,110,SNORD23,2,,48259219
6,29550028,77,SNORD32B,2,,29550105
9,134365872,86,SNORD62B,2,,134365958
17,16344539,73,SNORD65,2,,16344612
3,184043483,76,SNORD66,2,,184043559
11,46783938,111,SNORD67,2,,46784049
2,203141153,88,SNORD70,2,,203141241
16,71792304,86,SNORD71,2,,71792390
20,2636742,86,SNORD86,2,,2636828
19,51302695,97,SNORD88A,2,,51302792
19,51302285,97,SNORD88B,2,,51302382
2,101889397,114,SNORD89,2,,101889511
9,125642491,107,SNORD90,2,,125642598
17,2233572,92,SNORD91A,2,,2233664
17,2232418,86,SNORD91B,2,,2232504
2,29136527,89,SNORD92,2,,29136616
7,22896231,74,SNORD93,2,,22896305
10,70514928,67,SNORD98,2,,70514995
1,28905254,80,SNORD99,2,,28905334
20,2634857,75,SNORD110,2,,2634932
16,70571907,94,SNORD111,2,,70572001
11,10823013,142,SNORD97,2,,10823155
15,76225023,448,FBXO22-AS1,2,,76225471
2,86362992,137,SNORD94,2,,86363129
X,109468216,72,SNORD96B,2,,109468288
17,62223437,80,SNORD104,2,,62223517
19,10218326,85,SNORD105,2,,10218411
1,31421964,88,SNORD103A,2,,31422052
1,31421964,88,SNORD103B,2,,31422052
15,81134318,96,MIR549A,2,,81134414
1,100746796,68,MIR553,2,,100746864
1,151518271,96,MIR554,2,,151518367
1,155316140,96,MIR555,2,,155316236
1,168344761,98,MIR557,2,,168344859
3,15915277,79,MIR563,2,,15915356
3,111831647,98,MIR567,2,,111831745
3,170824452,96,MIR569,2,,170824548
4,11370450,95,MIR572,2,,11370545
4,83674489,94,MIR575,2,,83674583
4,166307393,96,MIR578,2,,166307489
5,95414841,75,MIR583,2,,95414916
6,107231999,96,MIR587,2,,107232095
7,158325409,96,MIR595,2,,158325505
8,100548863,95,MIR599,2,,100548958
9,125873824,98,MIR600,2,,125873922
10,77312215,96,MIR606,2,,77312311
10,98588425,96,MIR607,2,,98588521
10,105978546,95,MIR609,2,,105978641
12,13068762,90,MIR614,2,,13068852
12,81226311,97,MIR617,2,,81226408
12,116586364,95,MIR620,2,,116586459
13,41384901,96,MIR621,2,,41384997
13,100008384,98,MIR623,2,,100008482
15,41983782,94,MIR626,2,,41983876
17,64783189,97,MIR634,2,,64783286
17,66420591,98,MIR635,2,,66420689
19,14640354,98,MIR639,2,,14640452
19,40788449,99,MIR641,2,,40788548
19,52785049,94,MIR643,2,,52785143
20,49202322,94,MIR645,2,,49202416
22,18463633,94,MIR648,2,,18463727
22,21388464,97,MIR649,2,,21388561
22,38240278,100,MIR658,2,,38240378
16,820182,95,MIR662,2,,820277
8,6886122,889,DEFA11P,2,,6887011
X,46746853,12286,LINC01545,2,,46759139
1,15494969,3151,C1orf195,2,,15498120
9,40700290,6247,SPATA31A3,2,,40706537
15,20737093,10021,GOLGA6L6,2,,20747114
17,1606083,7579,TLCD2,2,,1613662
15,86840064,20135,AGBL1-AS1,2,,86860199
15,22278031,93057,LOC727924,2,,22371088
3,72937384,87138,GXYLT2,2,,73024522
8,37604073,1491,LOC728024,2,,37605564
4,74374519,19731,LOC728040,2,,74394250
4,181985242,95060,LINC00290,2,,182080302
10,88985204,9529,NUTM2A,2,,88994733
Y,9365488,2797,TSPY3,2,,9368285
20,4173736,2864,LINC01433,2,,4176600
17,39346138,753,KRTAP9-1,2,,39346891
Y,9195451,2751,TSPY8,2,,9198202
1,37920479,19565,LINC01137,2,,37940044
2,98286205,33324,LINC01125,2,,98319529
5,1597671,36449,LOC728613,2,,1634120
1,43000559,119776,CCDC30,2,,43120335
10,47133294,542,HNRNPA1P33,2,,47133836
1,4000671,11972,LINC01346,2,,4012643
8,130228712,24774,LINC00977,2,,130253486
2,39664556,163928,LOC728730,2,,39828484
7,150102839,6719,LOC728743,2,,150109558
9,69381980,43129,ANKRD20A4,2,,69425109
15,44168023,2346,PIN4P1,2,,44170369
5,74907300,60371,ANKDD1B,2,,74967671
8,11946846,26179,ZNF705D,2,,11973025
10,75458908,31364,BMS1P4,2,,75490272
2,108439519,3064,RGPD4-AS1,2,,108442583
4,119551083,5097,LOC729218,2,,119556180
2,96676298,12586,FAHD2CP,2,,96688884
16,32264644,2605,TP53TG3D,2,,32267249
3,129816624,13652,FAM86HP,2,,129830276
X,49344551,7356,GAGE12E,2,,49351907
X,49344551,7356,GAGE12H,2,,49351907
2,17691985,7721,RAD51AP2,2,,17699706
5,178191861,53575,AACSP1,2,,178245436
7,101986191,10698,SPDYE6,2,,101996889
6,160514113,3131,LOC729603,2,,160517244
14,59971784,71765,CCDC175,2,,60043549
8,12030962,3814,FAM90A2P,2,,12034776
19,12154619,9163,ZNF878,2,,12163782
5,180794287,939,OR4F29,2,,180795226
5,28926976,444,LSP1P3,2,,28927420
19,52095035,2598,LINC01530,2,,52097633
6,52529198,4753,LOC730101,2,,52533951
9,35561826,2070,FAM166B,2,,35563896
6,52604260,5697,GSTA7P,2,,52609957
2,66650474,10128,MEIS1-AS3,2,,66660602
1,203267885,6568,LINC01136,2,,203274453
2,2323003,7877,MYT1L-AS1,2,,2330880
4,7099150,5953,FLJ36777,2,,7105103
14,75761106,2005,LINC01220,2,,75763111
8,142350647,4073,LINC01300,2,,142354720
7,135611502,50702,LUZP6,2,,135662204
14,101391157,70,SNORD113-1,2,,101391227
14,101393678,71,SNORD113-2,2,,101393749
14,101402827,74,SNORD113-4,2,,101402901
14,101404523,77,SNORD113-5,2,,101404600
14,101405892,74,SNORD113-6,2,,101405966
14,101407462,76,SNORD113-7,2,,101407538
14,101411985,71,SNORD113-9,2,,101412056
14,101416169,71,SNORD114-1,2,,101416240
14,101418192,77,SNORD114-2,2,,101418269
14,101420680,104,SNORD114-4,2,,101420784
14,101421706,69,SNORD114-5,2,,101421775
14,101423502,71,SNORD114-6,2,,101423573
14,101429390,76,SNORD114-7,2,,101429466
14,101431117,71,SNORD114-8,2,,101431188
14,101432365,71,SNORD114-9,2,,101432436
14,101433388,71,SNORD114-10,2,,101433459
14,101434447,74,SNORD114-11,2,,101434521
14,101435284,74,SNORD114-12,2,,101435358
14,101436215,73,SNORD114-13,2,,101436288
14,101438439,74,SNORD114-14,2,,101438513
14,101439006,71,SNORD114-15,2,,101439077
14,101439931,69,SNORD114-16,2,,101440000
14,101441142,74,SNORD114-17,2,,101441216
14,101442161,71,SNORD114-18,2,,101442232
14,101442813,74,SNORD114-19,2,,101442887
14,101447340,71,SNORD114-20,2,,101447411
14,101448311,71,SNORD114-21,2,,101448382
14,101449262,71,SNORD114-22,2,,101449333
14,101450212,71,SNORD114-23,2,,101450283
14,101451113,71,SNORD114-24,2,,101451184
14,101452393,71,SNORD114-25,2,,101452464
14,101453382,71,SNORD114-26,2,,101453453
14,101454497,69,SNORD114-27,2,,101454566
14,101455466,71,SNORD114-28,2,,101455537
14,101456427,69,SNORD114-29,2,,101456496
14,101458255,71,SNORD114-30,2,,101458326
1,144610814,1905,PFN1P2,2,,144612719
X,151561892,109,MIR767,2,,151562001
19,46522189,118,MIR769,2,,46522307
1,156905922,114,MIR765,2,,156906036
14,101318726,98,MIR770,2,,101318824
16,10860532,52119,TVP23A,2,,10912651
15,24409925,5128,PWRN2,2,,24415053
15,25458805,71,SNORD115-24,2,,25458876
15,25465649,76,SNORD115-27,2,,25465725
15,25467500,74,SNORD115-28,2,,25467574
15,25509673,53,SNORD115-45,2,,25509726
15,25513663,33,SNORD115-47,2,,25513696
19,57352269,7653,MIMT1,2,,57359922
Y,9555261,3644,TTTY21B,2,,9558905
Y,9590764,21164,TTTY1B,2,,9611928
Y,9573894,22191,TTTY2B,2,,9596085
Y,9528708,2600,TTTY8B,2,,9531308
Y,9544432,8439,TTTY7B,2,,9552871
Y,9748406,1165,TTTY23B,2,,9749571
7,72440212,3462,LOC100101148,2,,72443674
13,19836939,82174,ANKRD26P3,2,,19919113
20,2443597,96,SNORD119,2,,2443693
9,33952761,91,SNORD121A,2,,33952852
22,29729151,96,SNORD125,2,,29729247
19,10220424,92,SNORD105B,2,,10220516
14,45580077,99,SNORD127,2,,45580176
2,203156039,112,SNORD11B,2,,203156151
20,47896849,103,SNORD12B,2,,47896952
9,13927969,17637,LINC00583,2,,13945606
6,11538459,45298,TMEM170B,2,,11583757
15,102495087,1471,FAM138E,2,,102496558
9,95054742,133,SNORA84,2,,95054875
2,69747176,127,SNORA36C,2,,69747303
17,65736785,132,SNORA38B,2,,65736917
2,61644378,134,SNORA70B,2,,61644512
14,91592769,127,SNORA11B,2,,91592896
X,47248048,127,SNORA11C,2,,47248175
X,51933717,127,SNORA11D,2,,51933844
X,146990948,2387,FMR1-AS1,2,,146993335
14,101507699,82,MIR300,2,,101507781
X,145075792,77,MIR890,2,,145075869
X,145082570,79,MIR891B,2,,145082649
X,145078715,77,MIR892B,2,,145078792
8,100549013,76,MIR875,2,,100549089
9,28863623,81,MIR876,2,,28863704
15,45725247,80,MIR147B,2,,45725327
18,37202086,53,MIR924,2,,37202139
X,135633036,83,MIR934,2,,135633119
19,54485560,91,MIR935,2,,54485651
10,105807846,98,MIR936,2,,105807944
16,2321747,94,MIR940,2,,2321841
4,1988110,94,MIR943,2,,1988204
8,144895126,86,MIR937,2,,144895212
3,189547710,88,MIR944,2,,189547798
1,154166140,79,MIR190B,2,,154166219
2,176032360,77,MIR933,2,,176032437
11,19732479,3739,LOC100126784,2,,19736218
3,10322635,12498,GHRLOS,2,,10335133
10,97667721,30694,C10orf131,2,,97698415
8,91970705,26780,C8orf88,2,,91997485
1,32826870,974,FAM229A,2,,32827844
7,28220075,60921,JAZF1-AS1,2,,28280996
6,168376603,1016,HGC6.3,2,,168377619
12,98906750,3254,TMPO-AS1,2,,98910004
10,79686569,3014,DLG5-AS1,2,,79689583
8,144816309,12198,FAM83H-AS1,2,,144828507
9,95380331,2486,LOC100128361,2,,95382817
9,119266561,58011,ASTN2-AS1,2,,119324572
19,35563704,33471,HPN-AS1,2,,35597175
7,152161208,1422,LINC01003,2,,152162630
16,89778263,6310,VPS9D1-AS1,2,,89784573
22,49262581,31617,LINC01310,2,,49294198
19,51919159,1520,LOC100129083,2,,51920679
6,73933267,1908,KHDC1L,2,,73935175
9,32551141,1874,TOPORS-AS1,2,,32553015
9,16203932,49173,C9orf92,2,,16253105
15,50646370,4133,GABPB1-AS1,2,,50650503
17,16692056,1759,FAM106CP,2,,16693815
6,160181290,2074,LOC100129518,2,,160183364
8,67858735,16090,TCF24,2,,67874825
5,42756919,45620,CCDC152,2,,42802539
14,37641230,1768,SLC25A21-AS1,2,,37642998
11,10562782,58697,MRVI1-AS1,2,,10621479
15,52472222,25854,LOC100129973,2,,52498076
17,43973148,3016,MAPT-IT1,2,,43976164
12,132851976,5510,LOC100130238,2,,132857486
6,10412550,3852,TFAP2A-AS1,2,,10416402
X,24380877,2664,SUPT20HL1,2,,24383541
19,35136777,180,SCGB2B3P,2,,35136957
6,138144806,44564,LOC100130476,2,,138189370
10,44788197,1900,LOC100130539,2,,44790097
1,41154751,3182,NFYC-AS1,2,,41157933
17,41447212,19054,LINC00910,2,,41466266
2,178148235,109184,LOC100130691,2,,178257419
7,56943077,6762,LOC100130849,2,,56949839
17,73642645,1412,SMIM6,2,,73644057
11,67085309,73849,LOC100130987,2,,67159158
6,38874270,46613,LOC100131047,2,,38920883
